,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
0,0.3619621704037787,0.1336547947580257,0.00967734180475659,0.00457722872729179,0.015522735828608586,0.014791573070840345,0.014361111035712639,0.02329830779518766,0.011952230296439102,0.012912217608384001,0.004777008174435499,0.01112533024053193,0.014410499777547084,0.01037709017655702,0.013807115305453485,0.03528318173883205,0.029197768163226702,0.010152558757778988,0.016455992015269892,0.008703520423369991,0.009196964323710902,0.007650309770304527,0.002891887883731277,0.013204017128874385,0.008710815219787489,0.014069814649413532,0.013712073988602852,0.01236961692247513,0.02064514700346195,0.015116623272797986,0.06073904440543608,0.03148508012814475,0.038044168139492344,0.0429208150941384,0.005038488988580749,0.007306148664336786,0.021331947294173828,0.04642923975031344,0.03173986918387369,0.043216043639904916,0.0854379156732338,0.03783230016313214
1,0.1336547947580257,0.23067477818538185,0.004863879110500564,0.0038907565357483224,0.011126422517124002,0.018715737769571365,0.01844931018798391,0.05087903935022175,0.014031239137275036,0.017240162637797228,0.0038296956522292816,0.009104586942713143,0.02454670323497257,0.009968899844362389,0.01875697231980867,0.03646415521717554,0.019819237433252618,0.016734019811779462,0.017715335928571635,0.009520643739759553,0.007747317438926771,0.0064323382509678525,0.002465642344732643,0.013034684306022582,0.009300793558542334,0.025754856089756743,0.025925940662342994,0.011825744906904703,0.029023678237765162,0.02006981499858783,0.03508118947341371,0.043313719084414906,0.04100417949157116,0.031984975085035575,0.006080932474947565,0.009276588449107476,0.028489749409830255,0.12864931341336486,0.04654292905216605,0.04360582678623304,0.13220354767581521,0.08639795665346076
2,0.00967734180475659,0.004863879110500564,0.6734751039875768,0.06905074121977914,0.006249319101950685,0.003657669128782026,0.005130957176635431,0.004589759919854018,0.00394286726918306,0.004539673046251994,0.00613270060396894,0.007176313518913766,0.003120893141945773,0.004080292873104168,0.004383620265617316,0.005578294814527091,0.004720610221205187,0.003397465886939572,0.004373907967701138,0.0066133157160684145,0.00638787185354691,0.005018107595859455,0.003912937423773338,0.004038580827067668,0.006114599767231347,0.003629705485433039,0.003748281272286408,0.00477269812928621,0.010623545288560767,0.004077964447542696,0.006003410046027617,0.004448442121469954,0.004661489683430076,0.005379409709155425,0.004552192982456141,0.006937211791030254,0.005913394464681988,0.0042253965492243,0.005203995466884536,0.009410010245512839,0.0073679352226720595,0.003677069473684211
3,0.00457722872729179,0.0038907565357483224,0.06905074121977914,0.6970926025613743,0.0037931279495551705,0.0028470718303183415,0.006022476716499595,0.004842172358091343,0.003216920305767186,0.0035899639113249715,0.006525406220624542,0.006338721699659604,0.002617704801928895,0.0035791995601115443,0.0038170900835644756,0.004173871190507745,0.004490150954768362,0.003035310042241359,0.003324725967804493,0.006454904256076435,0.00529789594805622,0.004718776345899072,0.016216080520539543,0.003680757156359708,0.015256661542105782,0.0029272910269240757,0.0030044415756066835,0.00422988633067731,0.006978846795370758,0.008197448641069619,0.0035080897309652343,0.003081867540975973,0.003787848792289996,0.0041158564253868084,0.005530432813484563,0.008365870106817523,0.005473304128261698,0.0032555213589755628,0.004404764045879787,0.006870453836120711,0.0062845172313508784,0.0028132778827977324
4,0.015522735828608586,0.011126422517124002,0.006249319101950685,0.0037931279495551705,0.4300518816266846,0.07878914831498511,0.015693831958391028,0.02260917362718858,0.0092194968331332,0.011247516687857596,0.005657648362566396,0.012748993887906741,0.010053567300468127,0.008923569655276976,0.007061629958826219,0.00989211157845844,0.007684427890949631,0.00835917940084607,0.017998994997608667,0.008014502930820922,0.012296366676801458,0.009274935590725064,0.0032620320855614973,0.018890718656343654,0.006261146715692173,0.012353033467286856,0.008943421077567421,0.007286368219290345,0.009852993914079884,0.005775668040568703,0.04588454891116488,0.024723428995946314,0.008503567794577987,0.016071880111716695,0.004939903846153847,0.007829097889171827,0.013757753781620129,0.01166343023367816,0.02460768075189708,0.021302781573149285,0.017894701452393764,0.011125314685314679
5,0.014791573070840345,0.018715737769571365,0.003657669128782026,0.0028470718303183415,0.07878914831498511,0.2177539187429661,0.1020356168960912,0.13162580689972872,0.02572286774576851,0.056551147114124206,0.00494822701179853,0.012032433248538213,0.04374412194328922,0.01143383189557087,0.008386245273596347,0.009996754154270848,0.00748964742525977,0.011388979506027857,0.01961054917764996,0.006205785016350666,0.0077505425208710945,0.021703430316062745,0.0021070711955310075,0.07173401979699691,0.007240135560746245,0.020757238800484277,0.011945379348097654,0.008056461657078467,0.012709520684374748,0.008210707244325361,0.03252199540511156,0.01841261876767756,0.00842941393833158,0.03284447861941643,0.00864987032687414,0.006976467536358043,0.025946817609992373,0.015146306388499304,0.03892139442281449,0.024117150234477427,0.03595408555038618,0.026127652378156202
6,0.014361111035712639,0.01844931018798391,0.005130957176635431,0.006022476716499595,0.015693831958391028,0.1020356168960912,0.4363726012201886,0.19217689529460882,0.010962733267225773,0.01708116943141901,0.04085886000563724,0.10395446760432356,0.018732805287789412,0.012086330070178132,0.008613642371748022,0.013215293084711217,0.011724806481950375,0.008014317700951089,0.01271694434107049,0.00706929640742881,0.008525066917456412,0.008976544171533133,0.002981483623550766,0.015635622177323512,0.008448858781637482,0.014369816018049358,0.008802627959723855,0.0066124949807375745,0.008375231828300248,0.007143194014391028,0.01579896623498226,0.012818615112866805,0.008729997424743128,0.01596627343939875,0.01044145174708819,0.006408481243522041,0.014852175570548685,0.013046208568822392,0.026520512882468466,0.020173875072427953,0.041216338154358136,0.019039733777038274
7,0.02329830779518766,0.05087903935022175,0.004589759919854018,0.004842172358091343,0.02260917362718858,0.13162580689972872,0.19217689529460882,0.29280178692823167,0.013017336290619764,0.014238750523590768,0.010845972963635759,0.013915732930413658,0.021328765686654573,0.01213611914047987,0.00891946796952928,0.01244699867800853,0.008556793662991752,0.011967713237824274,0.01693953715140906,0.007289436781968833,0.008041763958265603,0.011039581493359141,0.0038864511876068636,0.023145272895017967,0.010055888036853368,0.015684080252401124,0.011301218314698441,0.006993925740885075,0.017277603296717944,0.009859617055568813,0.05055289978881964,0.017855967226790052,0.011149634358172109,0.020870684094051208,0.055523772093813734,0.010329437517199438,0.020268841192246596,0.03160144052227361,0.0382479021046866,0.02840394711110306,0.10304588715159757,0.04337013732154997
8,0.011952230296439102,0.014031239137275036,0.00394286726918306,0.003216920305767186,0.0092194968331332,0.02572286774576851,0.010962733267225773,0.013017336290619764,0.43195887547193346,0.052616718532122575,0.0037784033412448714,0.008485182570601036,0.01587676582166939,0.011042447966567203,0.008625664747160073,0.008654925640165491,0.008470258136924803,0.007364332626678307,0.009026354114154481,0.006595123715067927,0.0070492241253110825,0.005171894382420698,0.001942328813986568,0.012148681758056756,0.005708270253724796,0.013296514669063687,0.009698452455905032,0.009153342730829236,0.008634586183605792,0.015748656543358535,0.010600056330094348,0.01604285088503718,0.00841328016026811,0.019687537616546808,0.004247509820426486,0.0076769232684204955,0.03870180189591488,0.014060485479218267,0.02400790158301425,0.0165148359344466,0.012626958689458689,0.024501279461279467
9,0.012912217608384001,0.017240162637797228,0.004539673046251994,0.0035899639113249715,0.011247516687857596,0.056551147114124206,0.01708116943141901,0.014238750523590768,0.052616718532122575,0.352411193425091,0.0042951371639896214,0.00936602870813396,0.012143968959568128,0.008604541348443788,0.008920248041159259,0.00966365686384136,0.02301606646171865,0.01673560450180821,0.010763982243880577,0.00731965752363242,0.008213823012736056,0.008240017907607937,0.0021889122958641673,0.027235722177128417,0.006082089320725683,0.020647148330971886,0.02311882373874245,0.02836475783276091,0.009215038773862306,0.010261221486387046,0.010926998118062758,0.013959796191320437,0.009964274346804467,0.04703230595020686,0.0052776791351010115,0.01451032972983066,0.028073063571273597,0.013550352004897459,0.029778098334370232,0.020402829666528295,0.013634542540792553,0.014611696969696965
10,0.004777008174435499,0.0038296956522292816,0.00613270060396894,0.006525406220624542,0.005657648362566396,0.00494822701179853,0.04085886000563724,0.010845972963635759,0.0037784033412448714,0.0042951371639896214,0.6774144771315217,0.1614250555170512,0.004427320899004952,0.07526159906407805,0.003950002553495737,0.005641562317262515,0.004888255325888968,0.003256257167914727,0.0049908588628627395,0.006478039188787525,0.010872653837015916,0.14918274979943388,0.006082814645977617,0.03746121194379391,0.0067119131053557275,0.004812740564910286,0.003635212581634014,0.0038181848823051097,0.004993529988708388,0.003197553649621829,0.0050617299341353455,0.004636731912315907,0.004688919612877742,0.006655503273664997,0.003992913251366119,0.0065610133026271925,0.005884467745651672,0.003776483162474219,0.006174603435207454,0.008847928264406805,0.0058015447667087005,0.003849355191256832
11,0.01112533024053193,0.009104586942713143,0.007176313518913766,0.006338721699659604,0.012748993887906741,0.012032433248538213,0.10395446760432356,0.013915732930413658,0.008485182570601036,0.00936602870813396,0.1614250555170512,0.48520629272152593,0.01200158301185833,0.02030428374459183,0.00810876682283309,0.012836539961603246,0.00878243363219167,0.007169175214904293,0.011957819460016372,0.008676599242120667,0.011695614660314362,0.009911209156809651,0.0030410689650399343,0.016494823123382223,0.010328462433725597,0.010947818697399976,0.007846031178172007,0.007021619546800442,0.008222800901073246,0.005926735196475611,0.013054639340981644,0.013199361558403254,0.008836482186794564,0.01301196568843029,0.00559345340811044,0.008410494737799014,0.01146774954130896,0.009794631545670847,0.015292511675191826,0.022513814646417822,0.01164793920488485,0.013512200172562557
12,0.014410499777547084,0.02454670323497257,0.003120893141945773,0.002617704801928895,0.010053567300468127,0.04374412194328922,0.018732805287789412,0.021328765686654573,0.01587676582166939,0.012143968959568128,0.004427320899004952,0.01200158301185833,0.314935780966105,0.09850641173996678,0.010120813058366155,0.010346792310898308,0.007527548209366393,0.009042189572492603,0.01164349765509234,0.006190393858708805,0.006452509282548804,0.005959188968506521,0.001624902402734197,0.028246107585596234,0.023889052463432633,0.033180582044218414,0.017428068564432193,0.008135685020103605,0.012624517490827656,0.008374710378924706,0.01651681697723869,0.01745839668997342,0.010535887989338154,0.031537627646133534,0.004577916953627182,0.012581333414806781,0.09181959538978413,0.0228316523613293,0.035448634384083036,0.023216814537192074,0.024275588048315314,0.11215332231404965
13,0.01037709017655702,0.009968899844362389,0.004080292873104168,0.0035791995601115443,0.008923569655276976,0.01143383189557087,0.012086330070178132,0.01213611914047987,0.011042447966567203,0.008604541348443788,0.07526159906407805,0.02030428374459183,0.09850641173996678,0.4062091801147064,0.006504043934520341,0.007961066277329435,0.006402052812798656,0.006510310370593416,0.009032555390248916,0.008847362857636017,0.01973677388947802,0.060214600114606866,0.003190199459926863,0.0896195880113563,0.03338029825834704,0.010942868704705152,0.007877757458694732,0.006320485255739216,0.006335386631895478,0.0050557021243501634,0.010039300545096705,0.00932559476993282,0.007759216980492326,0.023609208002192385,0.00637378613369467,0.011588162708490918,0.032066684920362874,0.009431820048228028,0.018377313033687864,0.015921490625624833,0.011472830241122929,0.022961055103884367
14,0.013807115305453485,0.01875697231980867,0.004383620265617316,0.0038170900835644756,0.007061629958826219,0.008386245273596347,0.008613642371748022,0.00891946796952928,0.008625664747160073,0.008920248041159259,0.003950002553495737,0.00810876682283309,0.010120813058366155,0.006504043934520341,0.4710125703667267,0.08957761147704935,0.020023703101720174,0.006961679358486211,0.008021792457719354,0.006050619794314318,0.006217543681430314,0.004676909933466228,0.002170814800006664,0.007403465036715619,0.005362666192105445,0.009976494551810662,0.010810127143327507,0.024317926343322843,0.01527878800693534,0.018898836417651794,0.008188230695426603,0.010632837624916364,0.03854219899006523,0.016435794201598047,0.0037487222546728964,0.007612330920586663,0.016204655796697366,0.025017288432326694,0.01633597007661025,0.06603716755722365,0.01160972322070453,0.016496
15,0.03528318173883205,0.03646415521717554,0.005578294814527091,0.004173871190507745,0.00989211157845844,0.009996754154270848,0.013215293084711217,0.01244699867800853,0.008654925640165491,0.00966365686384136,0.005641562317262515,0.012836539961603246,0.010346792310898308,0.007961066277329435,0.08957761147704935,0.34134452517346453,0.1367722552008129,0.007184866293107372,0.010310495119738632,0.006985564081582239,0.00801886731910797,0.0063765881980149455,0.0022575395807434002,0.009341657880864523,0.0064943017489142935,0.011679929649975246,0.011275292752927532,0.008176416197469605,0.01044722356725829,0.011357923804403609,0.017884225443014885,0.025900184359811264,0.017872404748143868,0.014081331579403637,0.004116735854858546,0.006449993520267918,0.012675091810583974,0.03946603234627389,0.018684040821379668,0.04372844308111433,0.022679051944365602,0.02063024649446495
16,0.029197768163226702,0.019819237433252618,0.004720610221205187,0.004490150954768362,0.007684427890949631,0.00748964742525977,0.011724806481950375,0.008556793662991752,0.008470258136924803,0.02301606646171865,0.004888255325888968,0.00878243363219167,0.007527548209366393,0.006402052812798656,0.020023703101720174,0.1367722552008129,0.41802738688710794,0.005255770263016639,0.006808245599935705,0.007236553271481413,0.00711902961562697,0.005321369786021117,0.00252499418739828,0.0067274844720496925,0.005880960011394796,0.008330644632434915,0.008013510859746283,0.0066532131004659574,0.009838677946094821,0.0434235531241002,0.011177186311787076,0.035099641864979755,0.01646516500785752,0.010857204186466516,0.008499924516908213,0.012486056417262718,0.020071944934454015,0.02459786800814468,0.013124389482774888,0.02303413686091345,0.01278040691192865,0.009968046376811592
17,0.010152558757778988,0.016734019811779462,0.003397465886939572,0.003035310042241359,0.00835917940084607,0.011388979506027857,0.008014317700951089,0.011967713237824274,0.007364332626678307,0.01673560450180821,0.003256257167914727,0.007169175214904293,0.009042189572492603,0.006510310370593416,0.006961679358486211,0.007184866293107372,0.005255770263016639,0.5670958987883653,0.22392865292896105,0.020215748058611847,0.007757783145464305,0.0061119660750316345,0.0019865319865319865,0.008522927689594357,0.04625170625170627,0.01078687410386757,0.04064128943758574,0.009834708777140029,0.05114015976761076,0.009652031722671903,0.008737595643806037,0.0074807306665146045,0.007468334877973434,0.015272008474255671,0.003470936213991771,0.005927523333561535,0.026284461337497667,0.011534265211032887,0.03216030836378024,0.024306523538679264,0.020891619183285852,0.023772641975308647
18,0.016455992015269892,0.017715335928571635,0.004373907967701138,0.003324725967804493,0.017998994997608667,0.01961054917764996,0.01271694434107049,0.01693953715140906,0.009026354114154481,0.010763982243880577,0.0049908588628627395,0.011957819460016372,0.01164349765509234,0.009032555390248916,0.008021792457719354,0.010310495119738632,0.006808245599935705,0.22392865292896105,0.3870434543219207,0.008229220643624469,0.04206738728602429,0.034959370407729604,0.002172118049034435,0.018485649920781624,0.009333657300385581,0.019751061522291283,0.024658566641119276,0.008144673403859614,0.013443569948952143,0.01130499075785582,0.01940387818643127,0.010988774245509482,0.00881995206761926,0.02201551434090012,0.0038496418669131233,0.005752201201991249,0.013783205913795872,0.014119979835321799,0.0490894243398369,0.023997190708013552,0.03470679297597043,0.026429929759704252
19,0.008703520423369991,0.009520643739759553,0.0066133157160684145,0.006454904256076435,0.008014502930820922,0.006205785016350666,0.00706929640742881,0.007289436781968833,0.006595123715067927,0.00731965752363242,0.006478039188787525,0.008676599242120667,0.006190393858708805,0.008847362857636017,0.006050619794314318,0.006985564081582239,0.007236553271481413,0.020215748058611847,0.008229220643624469,0.5663849216552519,0.3195298647747256,0.022808485649269614,0.0036391480644495655,0.007920028890217177,0.00793673475681844,0.007394540264340908,0.008084876385723411,0.007276377521778076,0.00738761935414655,0.004930772996388556,0.00704180388288761,0.006499624751579107,0.010198916037500496,0.012439272134632013,0.005997283240353326,0.0160651925640054,0.021569986319289795,0.0076603386470255955,0.012704021164242874,0.0195198893088743,0.008372358116081969,0.006999921896792188
20,0.009196964323710902,0.007747317438926771,0.00638787185354691,0.00529789594805622,0.012296366676801458,0.0077505425208710945,0.008525066917456412,0.008041763958265603,0.0070492241253110825,0.008213823012736056,0.010872653837015916,0.011695614660314362,0.006452509282548804,0.01973677388947802,0.006217543681430314,0.00801886731910797,0.00711902961562697,0.007757783145464305,0.04206738728602429,0.3195298647747256,0.5438078999715829,0.20448584848849813,0.006174145547547084,0.011936917701863354,0.00871397286614678,0.008983080857761165,0.0077862613408742785,0.007186785558647041,0.007528559249786872,0.005000172761301469,0.009432699619771858,0.008651270207852191,0.007696901317645163,0.010698205800062172,0.006956521739130433,0.018942859439042035,0.012987305869738165,0.007533213558510005,0.014593923493936558,0.01926497601956052,0.009155225752508362,0.0074315826086956485
