0
22
33
33
11
33
33
33
33
29
33
33
3
33
0
16
33
5
33
33
5
33
21
33
3
33
26
33
33
33
32
32
33
3
3
5
6
33
6
33
21
0
33
33
25
24
18
0
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
32
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
27
32
27
27
27
27
15
16
32
16
5
19
6
19
36
6
5
3
6
12
35
3
18
5
0
29
32
18
19
0
32
18
0
16
12
28
32
7
22
22
22
26
22
22
22
22
22
25
22
22
22
26
22
26
22
26
22
32
22
26
22
26
22
22
12
22
22
22
22
33
22
22
22
12
32
22
22
22
22
22
5
16
22
22
22
22
22
22
22
26
22
22
22
22
22
36
26
19
22
22
22
25
22
26
12
22
26
26
22
22
22
3
3
26
26
25
26
26
22
22
22
22
16
22
26
22
26
12
22
16
22
22
26
22
22
22
22
25
22
22
22
26
22
22
22
5
22
32
26
22
22
22
22
22
32
22
22
22
18
22
22
22
22
22
26
22
22
22
26
22
3
22
22
22
25
18
22
26
22
26
22
22
22
22
22
33
22
22
22
22
22
26
22
5
22
26
26
22
29
22
22
22
22
22
22
22
22
5
22
22
32
22
26
22
22
22
22
22
22
22
22
22
22
22
22
22
22
22
16
5
26
22
22
12
22
26
22
22
22
26
22
22
26
22
32
22
22
22
22
26
22
26
22
22
16
22
26
22
16
16
22
26
22
22
26
22
22
22
12
22
22
26
22
22
22
22
22
12
22
22
22
29
22
22
26
22
22
19
5
5
26
25
22
22
22
22
22
16
22
22
22
25
26
22
22
5
16
25
5
26
22
26
22
22
22
22
26
22
5
22
22
26
22
22
22
32
22
26
5
26
26
22
22
22
22
22
22
22
22
22
12
22
22
22
22
22
22
22
22
26
22
26
5
22
22
22
5
26
3
22
22
22
32
22
22
26
26
26
25
5
26
33
26
26
33
22
22
5
22
22
22
26
16
22
22
33
22
5
22
22
25
22
26
22
22
25
25
5
22
12
33
22
22
26
22
22
22
22
22
22
22
22
22
22
33
22
22
22
5
12
22
22
22
25
26
5
26
5
22
22
22
32
22
22
22
22
22
22
22
22
24
22
22
26
22
22
16
22
22
26
22
29
32
26
16
22
22
22
22
22
22
22
22
1
22
22
26
22
22
22
22
12
32
36
22
26
22
22
22
22
16
22
22
18
22
5
22
22
26
