accepted_bin,Bark thickness,Leaf K per mass,Leaf N per mass,Leaf P per mass,Leaf Vcmax per dry mass,Leaf area,Leaf density,Leaf thickness,Seed dry mass,Specific leaf area,Stem conduit diameter,Stomatal conductance,Wood density
Bocconia frutescens,1.952031490606277,2.2243258615855845,2.4423470353692043,0.4054651081081644,-1.3444183941369618,6.093317827194741,-0.9430382697476384,-1.4103432427605809,3.075928815548268,2.1345352929946695,3.128534152071561,4.765539433261565,-0.45731679052443747
Bocoa prouacensis,0.961458498262225,0.9667556832803668,3.191692904539846,-0.5767428995232955,-1.1648963323441432,6.245179617682466,-0.837211151049171,-1.507154188229325,2.6919228337368253,2.370994795797365,3.363893874742521,4.699063840404048,0.0504944258235313
Bocoa viridiflora,1.0304130021887887,1.7950805938916765,3.183300196789886,-0.4942963218147801,-1.2526591226765864,7.861230535426555,-0.9546110751545821,-1.5043624604827806,3.6947067539522,2.4355078073527747,3.109659867073752,5.133799907764323,-0.1803235541312816
Boehmeria caudata,2.0599410593832244,2.40717810162319,3.0573971616204356,0.23741239860394636,-0.9625554231506273,8.854098840128179,-1.1272047887453382,-1.5340617821478786,3.826391734433325,2.6299456903275034,3.31087615982544,5.193410970567614,-1.0106014113453965
Boehmeria macrophylla,1.29901254574222,2.286639592537701,2.885867922105254,0.057419352027395475,-0.7703732380228686,7.602530436124297,-0.9016750090410918,-1.653578735335789,-2.8134107167600364,2.594119698641576,2.938882597005303,5.21588978716515,-0.5920756062706845
Bolusanthus speciosus,0.9774229952505744,1.6940449525348389,2.935487846116865,-0.4051809371795389,-1.4264199429858477,7.6406864552999965,-0.9347857173843964,-1.494654849252917,3.694504603859344,2.300926340060201,3.0058766939354697,5.170223736736269,-0.1749785825386961
Bombax buonopozense,1.061756484770719,2.0421807768541345,3.011121338108687,0.344998967192242,-0.9895446895266995,8.590440366827579,-1.121970518546905,-1.675122190503082,3.019537509292865,2.717112255876947,3.4694525573670587,4.958341527485048,-1.1280930190060492
Bombax ceiba,1.5072030246517196,1.8421356765531236,2.8662180217496265,0.5122895616294382,-1.3007118603021637,5.546238939928825,-0.9400671318926437,-1.3643626098233006,3.6011331294353166,2.2169159948847885,3.1103064084471033,4.5988441865133485,-1.2067753364864535
Bonellia frutescens,1.0881184872876506,1.8106794989186477,2.801311451154937,-0.3912604101581182,-1.4774172838198198,8.217921745218835,-0.898869019265884,-1.4047573379550518,2.802268934459135,2.379554173751389,3.200436923598338,4.890396693992074,-0.3147107448397002
Bonellia macrocarpa,1.8625285401162623,2.2069238267093403,2.8903717578961645,0.004064143331195891,-1.0365652310383855,6.176003508898654,-0.8617247120991679,-1.473231958219316,3.785683063310533,2.1989699470271407,3.320795047095505,6.173786103901937,-0.2107210313156525
Bonellia nervosa,1.1998121047415882,2.2448438184170176,2.770711962226921,-2.8695402483162336,-1.6441032804862405,8.315126051709225,-0.9395995250515258,-1.5826241488022688,3.828590505740266,2.4352864581521536,3.1353025889540223,1.6524776698991064,-0.6237168891186252
Bonellia seleriana,1.6470728981401708,2.0339805466230803,2.900696129497635,0.17931757287801056,-1.1945607514387153,9.144356254539126,-1.0322190109772311,-1.602406161296215,6.312279125595638,2.4784823066205837,3.4924047936952323,5.142300757735168,-0.5279237175239101
Bonellia umbellata,1.8504851745218351,1.6426268786591747,2.576450926080957,-0.29201117501972473,-1.552133071933021,4.245829435645254,-0.831766884832879,-0.7716650307894704,3.30905935868268,1.649218782439465,2.983677161078198,4.851250666594343,-0.4544532270053727
Boniodendron minus,1.2383052478960876,2.0495745545839155,2.9207625062431295,-0.1863295781914934,-1.3892875651085121,8.070462900977255,-1.0542291948026212,-1.5587941049169678,3.1245651453969594,2.4867607755735497,3.127809280548429,4.852496729656806,-0.4944216734631735
Bonnetia sessilis,1.29901254574222,2.286639592537701,2.8528584563812505,0.14066355631783817,-0.7703732380228686,7.602530436124297,-0.8845024662151613,-1.7813536185461332,-1.8971199848858813,2.5578682344002472,2.938882597005303,5.21588978716515,-0.6591692795054714
Borneodendron aenigmaticum,1.2632711134232366,1.9397315455846231,2.873445939709968,-0.1815223832621897,-1.2023977612518515,8.447361831181631,-0.8359045287824842,-1.6322793801609523,5.07832797511337,2.4467251873206126,3.313232228889226,5.141723611124302,-0.3856624808119846
Boronia pinnata,-0.5447271754416722,1.9049845446292901,2.5518042178141136,-0.3075305675338192,-1.704801463248757,4.849838492757746,-0.8707141812225707,-0.9408717230370843,0.406797553341943,1.6192845778412437,3.0659674065819473,5.057531533019579,-0.38863920453129597
Boscia albitrunca,1.2935800079174533,2.244901020730846,3.3377879299607773,-0.3554492449137755,-1.4021306551196264,7.0768469283165265,-0.8640393753949651,-1.271468305621663,4.9283400513694255,1.3241500973246296,3.1664068964098036,4.777089361160421,-0.6029568071173158
Boscia angustifolia,1.1707745046106741,2.1028619335962744,3.403018476347996,-0.1625189294977749,-1.227980025714651,8.767875464947284,-1.0378038577667512,-1.660768414081178,3.957569820384117,2.908228991664964,3.2598297221435475,5.45327048417056,-0.6086271383405236
Boscia foetida,1.4970023080971406,1.9363685146753111,3.543753966109549,0.0949191942885396,-0.9960742673357926,9.48935442968472,-1.0795850044559898,-1.797985426604999,5.481507455016083,2.9644282924453744,3.4966208261263136,5.290520503696712,-0.4419544609174885
Boscia longifolia,1.7211111100386167,2.048944358513963,2.9227557644276816,0.08534045979216257,-1.1829954437748407,9.277953218040453,-1.0126345832817687,-1.4999248537109768,5.760698266473214,2.4888499748196704,3.3498101589456275,5.037857331596535,-0.5775744704193205
Boscia oleoides,1.4207344833304725,2.9316736372532706,3.6048556569200394,0.3647160275962849,-0.8035901965289117,8.85942529776499,-1.2667163779227468,-1.7546530883870184,4.038891579426462,2.9298001411456664,3.726798472731746,5.706245370624645,-0.5771220419932255
Boscia salicifolia,0.991290052351729,2.1244539833500142,2.8722448746093305,0.06191901030988841,-1.404948166040024,8.559071652492213,-0.994776370452355,-1.5607461830461824,5.1281473022891495,2.51183762700881,3.230446610370424,4.884861657944043,-0.5207244559452382
Boscia senegalensis,1.342892587233702,2.2620995610868233,3.4853277192498653,0.3058071794681297,-1.0158802548179766,9.79122369483343,-1.1341912482208474,-1.652159310861284,6.214608098422191,2.8379750638689374,3.483756057870948,5.439010988526265,-0.5921416503834048
Bosistoa transversa,0.977648420872171,1.8273142785831176,2.9118714912726404,-0.29154056496631425,-1.3403725237106285,7.346791045433734,-0.8864922864045212,-1.4463682000053926,4.564098042590792,2.242916342368136,3.1965432682382127,5.01504775372314,-0.1749785825386961
Bossiaea aquifolium,1.9737523175864646,2.1508875644858203,2.8037492148451695,0.07868069117854012,-0.9352036603440319,6.863433776948255,-1.0390907667515252,-1.576402196337032,2.375532372830252,2.440561612041493,2.9170141822913656,4.93965831168174,-0.5953219776618627
Boswellia dalzielii,1.9737523175864646,2.190103575217187,2.8296598448020447,0.09000916029481451,-0.9352036603440319,6.863433776948255,-1.039090766751525,-1.576402196337032,2.3739750890807185,2.4405616120414924,2.917014182291366,4.93965831168174,-0.5986646766590135
Boswellia neglecta,2.2713337104302513,2.2153067255814634,2.772109788547645,-0.030093297728481832,-0.9894751631198692,7.438574411209243,-0.9731635188528498,-1.7132584536868873,2.698673039289613,2.222979328378383,3.1041827235342154,5.101971343843267,-0.40316369444999695
Boswellia serrata,2.175793397779006,2.0669278612426987,2.516895822152162,1.6000013410515248,-1.156685782951061,4.850661314910393,-0.934888267040715,-1.2989981639450583,4.219948784356969,2.1207619031930083,3.0304826846439203,4.945612448637644,-0.6931471805599453
Bothriospora corymbosa,1.2632711134232364,1.8870625528777067,2.869122122261951,-0.22084864983642366,-1.2023977612518515,8.601066805611536,-0.8618443575693835,-1.5714227978998112,5.016462724712534,2.418159966102816,3.313232228889226,5.141723611124302,-0.3866366125196151
Botryarrhena pendula,1.210767726516819,1.6183054405981026,3.2381535917937936,-0.4037957117170891,-1.2484612829200235,6.532460708691405,-0.9172074742074898,-1.5928191669870877,4.170445982603334,2.253512774222749,3.1159865714288797,5.08912709296418,-0.2801694735299483
Botryophora geniculata,2.1259699712554387,1.7561322915849022,2.906115009100783,0.14159453599316668,-1.0784601140469365,9.038490712105416,-1.064039121609453,-1.4587777673904019,4.697292602280388,2.5699598061393716,3.121684085487822,5.028069740083724,-0.8209805520698302
Bottegoa insignis,1.7394217681744593,2.1980119061203824,2.917451944442728,-0.11411999651813881,-1.0266413519579776,7.849070215657893,-1.0970743942582386,-1.5814984890905366,4.652721487846314,2.452927137553665,3.268348264564492,5.431085900797766,-0.5555204019240451
Bouea macrophylla,1.2632711134232364,1.9397315455846231,2.875227243038121,-0.18152238326218972,-1.2023977612518515,8.447361831181631,-0.8359045287824841,-1.6322793801609525,5.0783279751133685,2.458229806106108,3.313232228889226,5.141723611124303,-0.3857706239939787
Bouea oppositifolia,1.1870181190405815,1.8740376795303277,2.874100416682372,-0.2413465078155854,-1.3074382281518686,8.710020791963416,-0.8117472542336388,-1.5407411145789551,4.70302517277546,2.3339030102893386,3.240868520816112,4.902895556739675,-0.3138062714225799
Bougainvillea modesta,1.9714621303047641,2.211775001010928,2.916691452997049,0.1583235277160684,-1.0269218249087104,8.422219315807455,-1.1781352054036422,-1.7371727765954867,4.342927962577628,3.4044738084908057,3.157089261965387,4.781834152076682,-0.6396505638260676
Bougainvillea praecox,1.6547500657279413,1.9459683762586701,2.9522601980700234,0.0007752158731765695,-1.2919993326087602,7.791104734015309,-0.952422094573096,-1.456175077210989,5.302251866041759,2.6520039733770404,2.953229069660727,4.826552982328573,-0.579818495252942
Bougainvillea spinosa,1.4607786777345146,2.4542539154854186,3.186352633162641,0.28213713430922804,-1.1371303161093134,6.610103473876533,-1.0345090506461745,-0.7765287894989963,3.306605123531979,1.935860813201812,3.3891074994638712,4.781959266558832,-0.48328193253411755
Bourreria baccata,1.4104518987235641,1.7342715770564152,2.633669017330807,-0.6435000482454886,-1.296116656603619,5.913585365454948,-0.9504098456208904,-1.4043254248731538,3.848303413948759,2.247452675791524,3.1638766532196905,4.790917192656792,-0.40068290494519065
Bourreria cumanensis,0.8969102142965046,3.4892082589848687,3.195308224901094,0.2468600779315258,-0.8610979526760469,5.957571342584113,-1.3752908554258987,-1.4466153954262033,0.712949807856125,2.3638599197676617,3.072618681503755,5.616043560348194,-0.4986569917340756
Bourreria sonorae,0.4425421911513488,1.8991665272582232,3.0078193343437425,-0.09946402721007193,-1.4476876293487762,7.879057313680989,-0.9560120873915202,-1.5928746658933663,4.059349089869602,2.5285212932421697,3.109501210259258,4.752724624018357,-0.3657493521040814
Bourreria teitensis,2.2032121941166536,2.101246695380003,2.791787557303466,-0.10447608680526162,-1.0154325034532423,7.592672425235664,-0.9509921196687542,-1.6041882045663194,2.659559991941776,2.0456741511402234,3.0788775419891103,5.073565729306062,-0.43152299415672885
Bowdichia nitida,1.356735608739168,1.7722827178488871,2.900844056755926,-0.3170528397447309,-1.138968366659495,7.162739077321027,-0.8443844436205603,-1.5233313948894271,3.695397212023866,2.3761921392534817,3.1722926275407284,4.941727345360354,-0.2226747504816937
Bowdichia virgilioides,1.5533614994866105,1.7634878844099566,3.0973284135855894,-0.5907032649350136,-1.5073699596017995,6.13367105581389,-0.8492033052773349,-1.2082406295642771,3.286087194067296,1.7837272975307907,3.141846493032886,4.934279906834982,-0.0943106794712412
Brabejum stellatifolium,2.1740343748240374,1.7319337910244708,2.1613729386439213,-0.6931471805599453,-1.566628140183994,4.911349208811064,-0.8694859524630444,-0.893070658753112,1.943093365400815,1.3812818192963463,2.8991701825854963,4.819327687139943,-0.30788946754938196
Brachychiton acerifolius,2.0068708488450007,2.6023514319781187,3.077159277546833,0.40299968637408434,-1.0245974002598885,8.584738923027528,-1.3319813812459247,-1.7456474178518582,4.765772689631136,3.374176771159547,3.4297760781795,5.255347236893408,-1.0729739226679995
Brachychiton australis,1.116543667365718,1.9136561181384082,3.054877860818457,-0.1195203371531557,-1.0926330739224752,6.254516738232742,-1.0073758338136571,-1.567066634246824,4.578824629705497,2.598235335095004,4.4942386252808095,5.218984735905969,-1.3862943611198906
Brachychiton bidwillii,1.7145721199676784,2.0608367594790704,2.944236814623939,0.18744195372358088,-1.1333577782047601,8.891434188845151,-1.0295199442384506,-1.5208466486948615,5.67547389045838,2.7044180882817854,3.3465767450274337,5.1084253364685726,-0.6090683411517247
Brachychiton carruthersii,-0.04805237163269445,2.1585461654938376,3.0520027370311493,0.08550230703188041,-0.8129103846299378,9.240017595740108,-1.5674783437457203,-1.5787796571502106,3.747106359266625,2.948245336078912,3.466521574856719,4.9456776869045695,-1.4589940945381683
Brachychiton collinus,2.016758046392312,2.28177304276724,3.104607494649561,0.32724583238454996,-1.1368689399260277,8.21654861434424,-0.9568945010420877,-1.6703778770941955,4.156614887948225,2.186542025964807,3.199856912051537,5.04030829571801,-0.5034772096800448
Brachychiton compactus,1.8993409117805196,2.4483714360801914,3.0175590568608204,0.18737115422980372,-1.1411976408546785,7.75969062782696,-1.0635552773606685,-1.519841348173382,3.897599484762422,2.5112247836932884,3.093109024677074,5.136354846390604,-0.5656195515088722
Brachychiton discolor,-0.2209080783504314,2.328163813270278,2.943366206387158,0.021257700643340167,-0.9301404490355948,8.457876707093696,-1.4375233924553175,-1.5983486382205245,5.037305404209726,2.7253111367682163,3.2302294650624845,4.7806232708616285,-1.4073713612253251
Brachychiton diversifolius,1.8153148740330358,2.306915976401672,3.0539733031583896,0.03636282290356116,-1.0524480452523866,8.653332069400133,-1.352243379693658,-1.4538608854112849,4.7808531065837165,2.589885576138951,3.10222871114805,5.25050588444371,-0.9481684707721778
Brachychiton gregorii,1.0934717379764192,2.1167839833041153,3.0483813132864337,0.109528186133118,-1.4005198232692813,8.57153824617829,-1.0108440444957472,-1.6160030587222196,3.910822284851627,2.610426538615151,3.0999892800596713,4.91647653558516,-0.5091969507741708
Brachychiton megaphyllus,1.8525881387149312,2.4117555672113737,3.005682604407159,0.2390671195701223,-1.0604100305943962,6.764301619650925,-1.1301029557594804,-1.171182981502945,2.966699424133859,2.322454401781523,3.272378621416494,4.911049202213033,-1.0498221244986778
Brachychiton obtusilobus,2.008835684263818,2.2990138012454673,3.0494514552586613,0.3513108029756316,-1.0910627122842387,8.363499232052506,-0.9164223506047399,-1.5881891751420782,4.24036225881917,2.290260857121617,3.2301211298414603,5.051391775063331,-0.520928428326388
Brachychiton paradoxus,2.647592232065096,1.847336036002995,2.844268892724918,0.0276114349392243,-1.0974027173750693,6.966707643227061,-0.9273350812491162,-1.4283257802272264,3.5749341496465075,2.288819321650995,2.8126154865679145,5.170986138116522,-0.6687451649860072
Brachychiton populneus,1.480217122680528,2.179924159740246,2.860565525358877,-0.0882784243815249,-0.6942598172024876,6.7638640234895835,-0.7681506636413271,-1.4984590032325211,4.746050528659955,2.165555168040901,3.2806087869461087,4.383210703969154,-0.9989952976354278
Brachychiton rupestris,3.053529372280208,2.2981568207855223,3.061507202914511,0.19301936924151372,-1.074601016333798,8.062117360836748,-0.9183743940555543,-1.6936171533050015,4.135861543108102,2.3561602650881395,3.178435890772971,5.161752251788619,-0.47213898406451393
Brachycylix vageleri,1.2974761806539117,1.9017418037300793,2.8798616789814604,-0.1374202699752139,-1.3376109403406082,8.731933869759372,-0.8647448204208262,-1.5227708214907472,4.985214572668298,2.4261342956051037,3.2393116940422675,4.811903713821917,-0.3285040669720361
Brachyglottis perdicioides,1.626232329743211,2.3116391615934875,2.8491974080743794,0.04841556092121215,-0.7791126308390753,8.248746111939118,-0.9314856770970287,-1.6362564286693198,0.0769610411361284,2.4547352264009183,2.8393890747617925,5.119586843003074,-0.5203834780592744
Brachyglottis repanda,1.3502697976942533,3.336269573216854,3.0214770928130426,0.09148375773166437,-1.3259651526654155,8.027466336470052,-1.0264688297699907,-1.519386153152449,-1.6607312068216509,2.614845694822364,3.0776762497025043,5.034988564919467,-0.5548225948013052
Brachylaena discolor,1.4226277235268603,3.0096351787229825,3.0858254202496997,0.0574893590715339,-1.1411237357176953,7.726597704819912,-1.0163540142004353,-1.5726451058408595,0.1397619423751586,2.6950126613487435,3.075544038784614,4.92768397046778,-0.51236334536403
Brachylaena ramiflora,0.9727311782670358,2.3792631948430256,2.906422835231379,0.05188849336380264,-1.0701752361994232,4.179854143820673,-1.3318826784401967,-1.7435162364716408,3.8811043834126324,3.054350744379692,3.1337721306068054,5.0950553493423225,-0.2215135069290034
Brachystegia allenii,1.437704255248703,1.9385514693907557,2.926913067029395,-0.09287562321233998,-1.140493264482209,8.541499560557359,-0.8935471769269024,-1.6332040249978619,3.361303387334561,2.3296693737060172,3.437442469952387,5.014632156725453,-0.4373428470061871
Brachystegia boehmii,1.5354446079157849,2.2345024635364843,3.028067563947574,0.4237938169136653,-1.408047138943893,6.413845058929587,-0.7816713689060681,-1.357574007714686,6.050775075287167,1.829254695592991,3.119386139144213,4.6336406437145,-0.4682805488652308
Brachystegia cynometroides,1.8760207603674235,1.83987194732191,2.8703570342288267,0.09659067386390996,-1.264922243086193,7.913528763436256,-0.9226131595386653,-1.5185191861841887,4.125558893485852,2.260305248909994,2.93415784656532,4.589859447095335,-0.5696568433509551
Brachystegia eurycoma,1.2436680648397045,2.155230922369931,2.944779985946037,-0.07033849144676475,-1.2155676852047619,8.51300006766355,-0.9407409124064972,-1.5441673278935042,4.513850176187805,2.549527529695865,3.225891845888853,4.883387205842732,-0.5104889994979611
Brachystegia floribunda,1.8807888230491616,2.221304968046832,2.9500711440821368,0.10320332032285502,-1.2155964097264718,9.116980249897143,-0.9440603257196418,-1.5297656876158383,5.906560040017538,2.4750340735016683,3.3861490720307197,5.073228213451268,-0.6296326012585127
Brachystegia laurentii,1.761179555815115,2.1952699838215883,2.917132910599014,0.10704173829064542,-1.2506788311407175,8.019487418844228,-1.289363796833787,-1.590965430936042,4.183230694800463,2.3934762381577857,3.142903764840026,5.206497943357243,-0.6965879353834687
Brachystegia leonensis,1.7186734972791113,2.0693865271278606,2.9898676008814546,0.08321692154228574,-1.215608364451381,8.589783212223656,-1.0920852716954008,-1.5698358754877548,4.368314010888914,2.616992600348171,3.191927820000814,5.151319619401977,-0.7181979025193734
Brachystegia longifolia,1.1378781101727757,2.0631579374371873,2.9348874303969827,-0.06893578145366407,-1.3182733142378644,8.972774333833446,-0.8852821089755417,-1.5315789482725015,5.078792260756538,2.445091518843426,3.2670908072678175,4.848085504575238,-0.4749635123125924
Brachystegia manga,1.5498832933817377,2.1634725225560625,2.912229226590348,0.03438165149797638,-1.1827717211025046,9.364151411485512,-0.9637978855125271,-1.583293539904327,6.105908681498851,2.4953570893999304,3.4362369642020436,5.002033220903582,-0.5529848147268733
Brachystegia mildbraedii,1.7911959716112429,2.1133259551704664,2.9449276809180867,0.11540725238302568,-1.1296258435541837,8.108471960731666,-1.0047367346846507,-1.6044543203066404,3.9123090891371604,2.445720063135678,3.0786647992487923,4.952371390359872,-0.6790487771932214
Brachystegia nigerica,1.399393827128885,1.9719176916218621,2.8594470874967692,0.06403281546968817,-1.11860370422266,8.620239988638982,-1.0519561405953444,-1.6320645076224722,4.031049991415722,2.5210683478844538,3.0089834419634958,4.824517756254684,-0.5501383411515316
Brachystegia spiciformis,1.3468266852227457,2.1576594813416223,3.1408461503352347,0.5752654650809224,-1.240669743600393,6.017737476913625,-0.856879550180572,-1.3983418222207598,6.379931360114144,2.070862491137676,3.151215652166957,4.530069401415846,-0.4002701381783951
Brachystegia tamarindoides,1.8807888230491618,2.109885657278373,2.9224549627734833,0.09966404541689354,-1.1611491057929269,9.04317064583904,-1.0127965128532594,-1.468892888833028,5.834986160271545,2.453353837234905,3.3721961677309342,5.027072395483153,-0.5166846018463195
Brachystegia taxifolia,1.7040141028095594,2.1508163306536257,2.9693874674127017,0.12498053310585697,-1.1189747032011597,9.026359422412574,-0.9903468351416589,-1.5864042618932137,5.625136013998199,2.610412354301413,3.3465767450274333,5.031370750967022,-0.5417436047035977
Brachystegia utilis,1.0133502860451506,1.6210099021996116,2.980011887668037,-0.28711394950214264,-1.4203555884019277,7.943261254192176,-0.9157745367793121,-1.5008015009991724,5.458308102856978,2.3795602283220965,3.3009378448476396,5.035759228386007,-0.1904827690746614
Brackenridgea elegantissima,1.2436680648397045,2.129553877682832,2.9398443174364774,-0.03764897606595774,-1.2155676852047619,8.480154261426598,-0.9407409124064972,-1.5441673278935042,4.362608625501238,2.5439324664102236,3.2224287013632362,4.883387205842732,-0.5108256237659907
Brackenridgea zanguebarica,1.6994674125455524,2.3931749267652354,2.977260128581369,0.045173872641656614,-1.0013923548326196,8.37319169577818,-0.944680153188067,-1.653017931239923,5.094963434705701,2.4986499032961347,3.3366175048003504,5.016272957598469,-0.5212368593322565
Brasiliopuntia brasiliensis,2.205163939897198,1.909304356247948,2.323421440959636,-0.1425377138940967,-1.5534665366121654,5.3466932601734465,-0.9106820005361527,-1.0370564722639941,3.5005624865482448,1.991818816776113,2.7788850527760065,4.678095388988772,-0.4564202922301117
Brassaiopsis glomerulata,0.5900443963560956,2.1275780404154316,2.9794147206100297,0.24096981360459335,-0.9512196049590115,8.815042175830225,-1.2046189503227833,-1.6863756448055232,2.1693695462799343,2.7452220347284757,3.4694525573670587,4.90881319981953,-1.203972804325936
Bravaisia integerrima,2.3047610649961867,2.688164419762499,3.41542896390888,0.3588143921740198,-1.055360481771415,8.271240860398269,-0.687889026170803,-1.876034697777444,3.9583632043889136,3.4305588323603624,3.266190248581951,4.270699423081411,-0.7985076962177716
Bremeria erectiloba,1.4941467701984346,2.1775392299002814,3.051804293861814,0.13627400993273095,-1.1832293043382225,3.6556964200420192,-0.9548036441486234,-1.5996002689025548,3.7336204738447396,2.5182480210957494,3.3624385706717264,5.512794774088449,-0.5595812535096721
Bremeria pervillei,1.29901254574222,2.286639592537702,2.875166454043009,0.1449753040454248,-0.7703732380228686,7.6025304361242965,-0.8862955042127301,-1.6921098686034521,-2.120263536200091,2.6534789871003843,2.938882597005303,5.21588978716515,-0.6377414421230482
Breonadia salicina,1.3450763280086815,1.624010254054312,2.8481786920147467,-0.27445351911432964,-1.1519124781230021,7.689614479805069,-0.8117770538083146,-1.5447909630301195,5.194359272100056,2.3142666642569165,3.1501705810374263,5.161870654190604,-0.2443180706968688
Breonia chinensis,1.3390734263196495,1.5953389880545987,2.703573529075132,1.47932922708708,-1.0359507652443645,5.149805405475077,-0.9828824513704499,-1.340077151350277,-0.3584735361202449,2.258579654332989,3.0435447139374388,5.223148848302371,-1.094959222026347
