accepted_bin,Bark thickness,Leaf K per mass,Leaf N per mass,Leaf P per mass,Leaf Vcmax per dry mass,Leaf area,Leaf density,Leaf thickness,Seed dry mass,Specific leaf area,Stem conduit diameter,Stomatal conductance,Wood density
Catunaregam nilotica,,,,,,,,,3.0140632302387145,,,,
Catunaregam obovata,,,3.0106587476653313,,,,,,,,,,-0.41341860468493913
Catunaregam spinosa,,,,,,,,,3.070375816549757,,,,-0.3740551077702687
Catunaregam taylorii,,,2.8094026953624978,0.6418538861723947,,,,,3.5782659517827904,0.8878912573524571,,,
Cavacoa aurea,,,,,,,,,4.795790545596741,,,,
Cavanillesia platanifolia,,,3.247932813231876,,,10.383683471557925,-1.4528398063461347,-1.4185315579742777,6.670863915604209,2.978538997020758,,,-1.8672798572659142
Ceanothus thyrsiflorus,,,3.1702760326400465,,,,,,0.5255177571572187,2.145580344183881,,,
Cecropia andina,,,2.8903717578961645,-0.35667494393873245,,,,,,2.071473372029659,,,
Cecropia angustifolia,,,3.254062372613479,0.5284260305422511,-0.486067972640264,,,,,2.2775819832136093,,4.532599493153256,
Cecropia concolor,,,3.1167227801337796,,,,,,,3.261660928846032,,6.208590026096629,-1.2970603755121066
Cecropia distachya,,,3.242592351485517,,,,,-1.019098951855837,1.6094379124341003,,,,
Cecropia engleriana,,,3.374468097975049,,,,,,,3.1142808571620058,,,-0.7133498878774648
Cecropia ficifolia,,,3.208902982952375,0.06297250961462415,-0.011020503283465419,,,,0.23111172096338664,3.1408930039800236,,,-1.3892029268151842
Cecropia garciae,,,,,,,,,,,,,-1.2924956183296852
Cecropia glaziovii,,,3.24074880071415,,,,-2.7974743438679988,-1.679613301142851,-0.6931471805599453,2.2863361210775675,,,-0.5561771705567489
Cecropia herthae,,,3.356307240733709,,,,,,,3.1826613203548093,,,
Cecropia hololeuca,,,,,,,,,,,,,-0.843970070294529
Cecropia insignis,,,3.236177439808582,0.32419885735890547,,12.192997425175644,-0.6301972839772132,-1.1680953413315442,-0.539902950268136,2.2994273983996827,,5.026083295832838,-0.9271938136222536
Cecropia latiloba,,,3.3826939100975957,0.7701082216960737,,,,,0.6931471805599453,,,,-1.0431675173193764
Cecropia longipes,,,3.347600522604474,0.6931471805599453,0.01676861757523719,11.161304571637928,-1.5166156120635876,-1.5849809366653203,-0.35667494393873245,2.7791113527391533,,6.454031688046541,-1.3478833469683908
Cecropia marginalis,,,3.1277716798746704,,,,,,,2.619367388401854,,,
Cecropia membranacea,,,,,,,,,0.3465735902799726,,,,-1.112812025928959
Cecropia obtusa,1.613414627435895,2.1527152373502623,3.2507153618902596,0.18275656397695117,0.14458122871110768,,-1.058277384801748,-1.15739089043471,-2.248612290940854,2.5295102057038243,,,-1.1732684902616142
Cecropia obtusifolia,1.8325814637483102,1.0296194171811581,3.3066167896512444,0.6877827697692888,,11.910529371106627,-0.7627572743623363,-1.6839132347573262,-0.6614523309622199,2.649952384971296,,5.53338948872752,-1.1948509943732881
Cecropia pachystachya,,,3.124437605406829,,,,,,-0.23992041711293394,,,,-0.8915981192837836
Cecropia peltata,,,3.170729079319085,0.35380293820342934,-0.37094105791720183,,,,-0.5326827150993154,2.7871877848519566,,6.646390514847729,-1.1933485216262374
Cecropia purpurascens,,,,,,,,,,,,,-1.1306411414825848
Cecropia putumayonis,,,3.3139868592949626,,,,,,,3.246533715883941,,,
Cecropia schreberiana,,,3.091042453358316,,,,,,-1.1666531805004257,,,,
Cecropia sciadophylla,,,3.141531536044248,-0.09431067947124129,-0.6287649216306771,,,,0.5432022969097775,2.374059250944418,,5.5652862996869965,-0.9419424095642932
Cedrela angustifolia,,,,,,,,,,,,,-0.9677225496037747
Cedrela fissilis,,,3.317710548991919,,,,,,,3.247865554779384,,6.1903154058531475,-0.9880423660662969
Cedrela montana,,,,,,,,,2.995732273553991,2.5729060868701445,,,-1.0155937957432541
Cedrela oaxacensis,,,,,,,,,,,,,-0.8915981192837836
Cedrela odorata,,1.9855523726108348,3.377551047116,0.6387650058500091,,11.088772153674462,-1.1250428532612649,-2.0953635797920476,2.8616532387783966,2.9013298722713476,,5.837740946553304,-0.8466706211542976
Cedrela salvadorensis,,,,,,,,,4.593097604753822,,,,
Cedrela tonduzii,,,,,,,,,,,,,-1.0216512475319814
Cedrelinga cateniformis,1.3862943611198906,,3.6636064780220248,,,,-1.191510334014292,-1.6183414977408168,,3.0546540075064885,,,-1.1376783474646373
Cedrelopsis grevei,,,,,,,,,3.177637076851603,,,,-0.23304238349345724
Cedrus atlantica,2.0149030205422647,,,,,,-1.7109762507909958,-0.3418901992475407,4.171402519429668,2.052866450044071,2.5241643799598132,,-0.7118141763732362
Cedrus deodara,2.0149030205422647,,2.597274447898911,0.3750059006234559,,3.4614483783913332,-1.6018959411594114,-0.460876969350911,4.697067844153902,2.0627729105095547,2.3757806326923374,,-0.4783071739953957
Cedrus libani,2.0149030205422647,,,,,,,,4.432611516738108,,,,
Ceiba acuminata,,,,,,,,,2.1972245773362196,,,,
Ceiba aesculifolia,2.7447035187502458,,,,,,,,4.232490495376538,,,,-0.7339691750802004
Ceiba boliviana,,,,,,,,,,,,,-1.3470736479666092
Ceiba chodatii,,,,,,,,,,,,,-1.6204988597935253
Ceiba erianthos,,,,,,,,,,,,,-1.6094379124341003
Ceiba glaziovii,,,2.9444389791664403,,,,,,,,,,-0.527632742082372
Ceiba insignis,,,,,,,,,,,,,-1.3224868211063467
Ceiba pentandra,2.859339648648436,2.6672426509220792,3.129057640726357,0.09450625047062663,,9.150442552506416,-0.563157791419787,-1.3679587396571238,3.803635348098957,2.6929153385546063,,5.465236444927425,-1.1057657150179883
Ceiba samauma,,,,,,,,,,3.709705814769649,,,-0.8231902696442331
Ceiba speciosa,,2.322387720290225,3.1780538303479458,,,,,,4.917130174448651,3.4018273134391817,,5.869296913133774,-1.557499214729179
Ceiba trischistandra,,,,,,,,,,,,,-1.1394342831883648
Celosia floribunda,-0.6733445532637656,,,,,,,,,,,,
Celtis africana,,2.904274663065156,3.4487438392253056,0.6111236851163065,,,,-1.5606477482646683,3.7453570829337206,2.6318809022985055,,,-0.4220321564381282
Celtis australis,,,3.4874337939249966,0.7654678421395714,,7.968753626412662,-1.6398971199188088,-1.6094379124341003,5.317308452413454,3.167115831177104,,,-0.478316057233563
Celtis biondii,,1.6992786164338936,3.054001181677967,,,,,,,2.7978909051019993,,,
Celtis boninensis,,2.714694743820885,,,,,,,,,,,
Celtis bungeana,,,,-0.030459207484708574,,,,,,,,,
Celtis gomphophylla,,,3.3978584803966405,0.412109650826833,,,,-1.5606477482646683,,,,,-0.6305956377218981
Celtis iguanaea,1.7561322915849038,,3.746645482041274,,,8.225151942859382,-1.5446523173430335,-2.0532943995776485,3.638907082371731,3.5312519063865335,,,-0.6289534987642832
Celtis koraiensis,,,3.7999735016195233,0.8153648132841944,,,,,,,,,
Celtis laevigata,,,2.8927013085335784,,,7.598479876957109,-0.15447753062049294,-2.282782465697867,4.457265805978977,2.991318125771515,,,-0.7550225842780328
Celtis latifolia,,,,,,,,,,,,,-0.7896401302063353
Celtis luzonica,,,,,,,,,,,,,-0.5978370007556204
Celtis mildbraedii,,,,,,,,,3.8918202981106265,,,,-0.4885755428143185
Celtis occidentalis,,,3.2127252242411335,0.8842691764278491,,8.519596460661063,,,4.6103407972827455,2.9308031988674674,,5.998936561946683,-0.7133498878774648
Celtis pallida,,,3.6620219999440535,,,4.673542885563605,-1.3019612126446098,-0.843970070294529,3.3618173094218036,2.1736103624660386,,,
Celtis paniculata,,,,,,,,,,,,,-0.5961827156421101
Celtis philippensis,,,,,,,,,5.855387058788096,,,,-0.3805751472177742
Celtis rigescens,,,,,,,,,,,,,-0.7125647902927061
Celtis schippii,,2.101856134967998,3.444896026188148,0.6313972292097869,-1.82821600623867,8.74156861702821,-1.1618689630731667,-1.685658271907835,,2.9730505296299596,,4.657365314275729,-0.5292493865085444
Celtis sinensis,,2.1650085078108097,2.864864543786156,0.6571580321565419,,,,,3.6259396543400624,3.052820015466703,,,-0.5542165344946671
Celtis tala,,,,,,,-1.3323660191097348,-0.6931471805599453,,2.0255131996542803,,,
Celtis tenuifolia,,,,,,,-0.46406125107071594,-2.003599248013804,,3.647930958651463,,,
Celtis tessmannii,,,,,,,,,,,,,-0.44284969578357486
Celtis tetrandra,,,,,,,,,5.039387901428761,,,,-0.6375722140240417
Celtis timorensis,,,,,,,,,,,,,-0.5447271754416722
Celtis toka,,,,,,,,,5.1647859739235145,,,,
Celtis zenkeri,,,,,,,,,,,,,-0.4985559143249506
Cenostigma macrophyllum,,,,,,,,,,,,,-0.030459207484708574
Cenostigma tocantinum,,,3.1179499062782403,,,,,,,,,,-0.1743533871447778
Centrolobium microchaete,,,3.4657359027997265,,,,,,,3.3495911493905095,,6.091309882077698,-0.48252232856460586
Centrolobium ochroxylum,,,,,,,,,,,,,-0.3727468304660773
Centrolobium paraense,,,,,,,,,4.358374106008653,,,,-0.36524106694234576
Centrolobium robustum,,,,,,,,,6.745236349484363,,,,-0.3561525158428584
Centrolobium tomentosum,,,3.5484148980823806,,,,,,,,,,-0.4419091342457157
Centronia laurifolia,,,2.302585092994046,-1.6094379124341003,,,,,,1.9805015938257324,,,
Cephalanthus glabratus,,,,,,,,,1.3609765531356006,,,,
Cephalanthus natalensis,,,,,,,,,1.6601310267496185,,,,
Cephalanthus occidentalis,,,,,,,,,0.9963008773537901,2.541768205021436,,,
Cephalanthus tetrandra,,,,,,,,,1.0296194171811581,,,,
Cephalomappa beccariana,,,,,,,,,,2.900102042538741,,,
Cephalomappa malloticarpa,,2.6741486494265354,,,,,,,,,,,-0.6733445532637656
Cephalosphaera usambarensis,,,,,,,,,10.046837673258059,,,,-0.8523052508522185
Cephalotaxus fortunei,,,3.044522437723423,0.5481214085096876,,,,,6.119307918567867,,,,-0.6316862439678006
Cephalotaxus harringtonii,,,,,,,,,6.031485400944501,,,,
Ceratonia siliqua,,,2.6604985978121247,-0.35667494393873245,,9.380083146563278,-1.024256035687878,-1.1423316193754711,5.274329362446728,1.7086023673176565,3.5553480614894135,5.625820933186489,-0.6577416512876082
Ceratopetalum apetalum,2.1656192379208883,,,,,,,,,2.537401056445962,,,-0.6411297126749013
Ceratopetalum gummiferum,2.5680215564985067,,,,,,-1.3386627755387501,-1.3470736479666092,2.6750154637623265,2.4023626183431275,,,
Ceratopetalum succirubrum,,,2.498973906999436,-0.016807118316381625,-1.793000238664188,,,,,,,4.07753744390572,-0.6125736081847778
Ceratopetalum virchowii,,,,,,,,,,,,,-0.47571916476482246
Cerbera floribunda,,,,,,,,,,,,,-0.8621503200373319
Cerbera inflata,,,,,,,,,9.472704636443673,,,,-0.8645032881064241
Cerbera manghas,,,,,,,,,,2.5360749363624,,,-0.9675840262617056
Cerbera odollam,,,,,,,,,,,,,-1.2061999795006262
Cercidiphyllum japonicum,,2.2038691200548826,,,,,-1.2389337549336048,-1.4034176524980826,-0.7649251471863835,2.647680316493396,,,-0.8890341789003385
Cercidium floridum,1.9933388426264242,,,,,,,,4.93503955345978,,,,
Cercidium microphyllum,,,3.2887749522478678,,,3.7767172594119542,,,4.871957811354809,0.7948108451636117,,,
Cercis canadensis,,,2.910101876768666,0.2391277363401299,,8.922166195304582,-1.2232556871766693,-1.9777653315533457,3.168360820260772,3.180730452192281,3.2737437802167815,4.9643870101901,-0.27395258170280135
Cercis chinensis,,2.9244813643632623,3.468736777746433,1.2477171552883186,,,,,3.501821965873032,3.1533544552853625,,,
Cercis siliquastrum,,,3.2481999664437864,0.5877866649021191,,8.48068653729656,-1.3045005098828484,-1.4396951378470062,3.5722481994937403,2.7441956477104634,4.11155429193773,,-0.6879236142944914
Cercocarpus ledifolius,,,,,,,,,2.3160991657233714,,2.995732273553991,,
Cercocarpus montanus,0.8883588465842459,,3.04520389695654,0.6361101889874269,,,,,2.7294169801924317,1.92664082516557,3.3426212299329214,5.7092478077062365,-0.2353568686645122
Cereus jamacaru,2.4449523342809676,,2.453377581804432,,,,,,,,,,
Cereus repandus,,,,,,,,,1.1878434223960523,,,,
Ceriops australis,,,,,,,,,7.3777589082278725,,,,
Ceriops decandra,,,,,,,,,7.9157131993821155,,,,-0.2613647641344075
Ceriops tagal,,,2.5469631540683806,0.12128880726999786,,,,,7.972106029621801,1.667706820558076,,,-0.1949638010527952
Ceriscoides turgida,,,,,,,,,,,,,-0.3528813715950162
Cespedesia spathulata,,,2.7418175956846067,-0.2639825139850142,-0.9370803460817115,11.826641006759612,,,-1.5701207633219285,2.4169251433974415,,6.725033642166843,-0.46191500702866384
Cestrum aurantiacum,,,3.4965075614664802,0.5877866649021191,,,,,,,,,
Cestrum macrophyllum,,,,,,,,,,2.7713744372765023,,,
Cestrum microcalyx,,,3.896493545492896,,,,,,,3.1856572647701276,,,
Cestrum nocturnum,,2.604170070614818,3.3945083935113587,0.712949807856125,,,,,,1.7649228152698553,,,
Cestrum racemosum,,,,,,,-0.4582551609102266,-2.3685764794526625,,2.9179948942671894,,,
Cestrum tomentosum,,,3.328683191331299,,,,,,,2.9135417403211843,,,
Chadsia flammea,,,,,,,,,3.885679030088544,,,,
Chaenomeles sinensis,,,,,,,,,3.6420498667571386,,,,
Chaetachme aristata,,3.065724645374026,3.4237974531085467,0.22987639372426202,,,,,,2.5337374323452457,,,-0.5981107895783307
Chaetocarpus castanocarpus,,,2.5197825802938154,,,,,,,1.9917458156842762,,,-0.2902734526097992
Chaetocarpus globosus,,,2.322387720290225,-0.6931471805599453,,,,,,,,,
Chaetocarpus schomburgkianus,1.2830651484125115,0.5855619698800079,2.620507655581404,-0.9485962217135078,-1.6910288075930735,,-0.8108969513915742,-1.0072241332831493,4.373242787886914,1.8195420375757188,,4.962467191281689,-0.22149813990597858
Chamaecrista adiantifolia,,,2.7536607123542622,,,,,,-2.1892564076870435,,,,-0.19906106692645303
Chamaecrista apoucouita,,,,,,,,,5.383966087064656,,,,-0.07985555520395375
Chamaecrista ensiformis,,,,,,,-0.9843967880373652,-1.7122553681339274,,2.696652156149841,,,
Chamaecrista orbiculata,,,3.374168709274236,0.26236426446749106,,,,,,,,,
Chamaecrista scleroxylon,,,,,,,,,,,,,-0.036174007751229795
Chamaecrista xinguensis,,,3.593739991869291,0.119620459864169,,,,,,,,,
Chamaecrista zygophylloides,0.6931471805599453,,,,,,,,,,,,
Chamaecyparis lawsoniana,,,2.5220218334198043,0.2605811591221414,,,,,0.7833630506272333,,2.162284020679455,,-0.593587943493037
Chamaecyparis obtusa,,1.8315319063235325,2.8365471385208605,0.004517380826984159,,,,,1.1072047010451602,1.7109170813816543,,3.7525609317007254,-0.6809619717262487
Chamaecyparis pisifera,,,2.6586186257002735,,,,-1.1717035437571506,-0.41388194095949354,-0.4620354595965587,1.832956604447022,,,
Chamaecyparis thyoides,,,2.4085252725117954,-0.010101353658759903,,,,,0.29985670515959595,2.0568124236194745,,,-0.9545051246092914
Chamguava schippii,,,2.680858868783625,,,8.24954631507617,-1.1490476278421051,-1.522646999754018,,2.610358888980589,,,
Champereia manillana,,,,,,,,,,,,,-0.37106368139083207
Chaunochiton kappleri,1.6959923839884135,2.649714624089247,3.198792334228825,0.19035008101661388,-1.5093211210993276,,-1.2559557564416468,-1.2608601236980712,,2.3957984974257234,,6.251903883165888,-0.6503932376169661
Cheiloclinium cognatum,1.5737651735171585,0.437803216020109,2.748531525991544,-0.8933068954837797,,,-0.6664160185777088,-1.9015137878077202,,2.5761939967829535,,,
Cheilosa montana,,,,,,,,,,,,,-0.579818495252942
Cheirodendron trigynum,,2.349231060730985,2.6786063703589993,-0.09940063435997387,,,,,,2.343191735733122,,5.225746673713202,
Chengiopanax sciadophylloides,,2.7037330247529345,3.1570004211501135,,,,,,,3.4378185771369347,,,
Chilopsis linearis,2.0515563381903004,,2.8708622848959098,0.5877866649021191,,,-1.5701094479166375,-1.2730185230523399,2.0770489655943116,2.248373640322179,,,-0.5108256237659907
Chimarrhis cymosa,,,,,,,,,,,,,-0.342490308946776
Chimarrhis gentryana,,,3.2457931352030998,-0.2070117992168411,-1.5292413704398242,,,,,2.339319885373481,,6.22455842927536,
Chimarrhis glabriflora,,2.0079367288761967,3.268146095860599,0.012654026104754523,,,,,,2.634974146526716,,,-0.6412083154589081
Chimarrhis hookeri,,2.176427680387856,3.1148782072548697,0.4118600081997163,,,,,,2.2530330567906187,,,-0.5230485781495293
Chimarrhis microcarpa,,,,,,,,,,,,,-0.37280432586861606
Chimarrhis parviflora,,,3.1622310933211577,,,9.360802981394404,-1.4625370481786153,-1.4121904401840337,,2.6282869053892144,,,-0.25179835045009663
Chimarrhis turbinata,0.33067893698855805,2.514465452029545,3.2282260380621577,-0.15991088338143805,,,-1.2544072595430962,-1.3418741597536425,,2.589720292126839,,,-0.3310842576702612
Chimonanthus nitens,,,2.856470206220483,-0.6217571844732723,,,,,,3.025213951316665,,,
Chimonanthus praecox,,,,,,,,,4.797690034570293,,,,
Chionanthus axillaris,,,,,,,,,6.042632833682381,,,,
Chionanthus brassii,,,,,,,,,,,,,-0.4045530241831964
Chionanthus celebicus,,,,,,,,,,,,,-0.4155154439616658
Chionanthus curvicarpus,,,,,,,,,,2.320032006597766,,,
Chionanthus cuspidatus,,,3.0441922787050957,,,,,,,2.3222147635004826,,,-0.4155154439616658
Chionanthus filiformis,,,,,,,,-1.6200683705033605,,,,,
Chionanthus holdridgii,,,,,,,,,,1.5150372370232361,,,
Chionanthus implicatus,,2.2030542685630143,2.833394108569013,-0.34163205296633525,,,,,,2.149214657136061,,,-0.5620559154343532
Chionanthus ligustrinus,,,2.379546134130174,-0.8209805520698302,,,,,,2.0915141229137553,,,-0.14750472192095676
Chionanthus longipetalus,,,2.738256043159276,,,,,,,2.3866726100013596,,,
Chionanthus macrocarpus,,,,,,,,,,,,,-0.6659030879179103
Chionanthus panamensis,,,,,,,-0.9381296317148169,-2.1585254415624986,,3.096655073278427,,,
Chionanthus peglerae,,,2.8858855703924804,,,,,,,2.184927049525813,,,-0.37409047798071554
Chionanthus pubicalyx,,,,,,,,,,2.343727036325221,,,
Chionanthus ramiflorus,,,,,,,,,,,,,-0.3272264322213291
Chionanthus virginicus,,,2.732810169013846,,,8.130976209172353,-0.5768191809651246,-2.540208033713591,6.050982953257124,3.140355577142372,,,
Chione venosa,,,,,,,-1.329655806767382,-1.8526871486459628,,3.18234295539945,,,
Chisocheton ceramicus,,,,,,,,,,2.817741326120483,,,-0.8963799847808193
Chisocheton cumingianus,,,,,,,,,9.402612259623305,,,,-0.6069456313923671
Chisocheton lasiocarpus,,,,,,,,,,,,,-0.6772935166367781
Chisocheton longistipitatus,,,,,,,,,8.1886891244442,,,,-0.7566302588732992
Chisocheton macrophyllus,,,,,,,,,,,,,-0.8102494298967626
Chisocheton patens,,,,,,,,,,2.817741326120483,,,-0.734837985029471
Chisocheton pentandrus,,,,,,,,,,2.817741326120483,,,-0.6871828951273083
Chisocheton sarawakanus,,,3.0914968955383704,,,,,,,2.4172219758980273,,,-0.5108256237659907
Chlorocardium rodiei,,,2.70805020110221,-0.5978370007556204,,,,,9.827554767682429,,,,-0.14612319641654894
Chlorocardium venenosum,,1.6804411160353283,3.070848558617921,0.6392930442243512,,,,,,1.8641336898066072,,,-0.6978205116763934
Chloroleucon dumosum,,,,,,,,,,,,,-0.6539264674066639
Chloroleucon foliolosum,0.5709795465857378,,,,,,,,,,,,
Chloroleucon mangense,,2.991222118076105,3.4824329815799433,0.43819128601809765,,,,,3.9335527501583694,2.5221720905708045,,6.113682179832232,-0.40246187167380876
Chloroleucon tenuiflorum,,,,,,,,,,,,,-0.748723962250773
Choerospondias axillaris,,2.354612844345627,3.071191900911015,0.7914652216011961,,,,,7.607609714532798,3.292244472670945,,,-0.7997325852513113
Chomelia microloba,,,,,,,,,,2.931173084525618,,,
Chomelia paniculata,,,,,,,,,,,,,-0.4780358009429998
Chomelia pohliana,,,,,,,,,,3.529297384289471,,,
Chomelia spinosa,,,3.2688167438081672,-0.6475072342682444,,,,,,3.109270281684979,,,-0.5424627630058476
Chomelia venezuelensis,,,,,,,,,,,,,-0.6539264674066639
Christiana africana,,,,,,,,,3.955465563270983,,,,
Chromolucuma rubriflora,,,,,,,,,,,,,-0.31471074483970024
Chrysanthemoides monilifera,,,2.659773688072658,0.4054651081081644,,,,,3.988748213528752,2.0223515503972265,,,
Chrysobalanus icaco,,,,,,,,,7.963601393945529,,,,-0.28644781714413486
Chrysochlamys eclipes,,,2.560434316139315,,,9.521471891955713,-1.1757515690528824,-1.1738216272099444,4.694891221704076,2.3797541743948956,,,-0.6414133928314516
Chrysochlamys glauca,,1.7454951717447573,3.040592993323992,0.0030989049520236717,,,,-1.3724105644557993,,,,,-0.5727867071123516
Chrysochlamys nicaraguensis,,,,,,,,,,3.432512073009653,,,
Chrysochlamys skutchii,,1.5741447900948577,2.547386591189924,-0.5286712981062911,,,,-1.0120574224733374,,,,,-0.4627199021152683
Chrysochlamys tenuifolia,,,2.889761550939174,,,,,,,2.803069156010232,,,
Chrysochlamys ulei,,,,,,,,,4.722953221644475,,,,
Chrysochlamys weberbaueri,,,,,,,,,,,,,-0.843970070294529
Chrysolepis chrysophylla,,,2.151762203259462,-0.5108256237659907,,,,-1.3704210119636004,6.202512078749296,2.641910398597665,,,-0.8007348713924619
Chrysophyllum africanum,,,,,,,,,,,,,-0.5000022664203851
Chrysophyllum albidum,,,,,,,,-1.2378743560016174,6.917705609835305,,,,-0.5071292755749415
Chrysophyllum amazonicum,,,3.1874162109575988,,,,,,,2.559102114026499,,,-0.19116050546115904
Chrysophyllum argenteum,0.6865484741009429,1.9180854088820978,3.130975338619871,-0.5587757378464131,,8.689589794707507,-1.0831358725442966,-1.4441263489072678,5.004597440174663,2.6040658876072693,,,-0.2954740586549231
Chrysophyllum boivinianum,,,,,,3.927910734358784,-0.6731269522791232,-1.3802075087032544,,2.1296888502126157,,,-0.5891686787357352
Chrysophyllum cainito,,,2.8661791523802362,0.013649210053845565,-0.950022297998199,7.827796696365044,-1.1206542637374481,-1.3379956148285204,5.418954187887868,2.4900354987671562,,6.059213600695847,-0.300019808157233
Chrysophyllum colombianum,,,,,,,,,,,,,-0.17801579570227657
Chrysophyllum cuneifolium,0.6931471805599453,1.4335880005004893,3.242428402630467,-0.7520665731845635,,,-0.8330227875275321,-1.8769391972527516,,2.9594403005918637,,,-0.0591096534766379
Chrysophyllum eximium,1.4391627045121034,2.575245895994398,3.1119413951787127,-0.8427486697704961,,,-0.9515655206305187,-1.2152974213776537,,2.165955811980011,,,
Chrysophyllum flexuosum,,,2.927185731018881,,,,,,,2.323225275566306,,,-0.5491030355366168
Chrysophyllum giganteum,,,,,,,,,,,,,-0.7277606750026746
Chrysophyllum gonocarpum,,,,,,,,-1.5373877404472218,8.642944396721798,2.631888840136646,2.7655873307600585,,-0.39758995306254846
Chrysophyllum gorungosanum,,,,,,,,,,,,,-0.6196644038001419
Chrysophyllum inornatum,,,2.717733602347635,,,,,-1.5556697600396183,,,,,
Chrysophyllum lacourtianum,,,,,,,,,,,,,-0.4618675649877106
Chrysophyllum lucentifolium,1.7472490050198808,1.8814848922720058,3.5226431073326303,-0.15314099411472448,,,-0.7825501927431088,-1.6824321201937067,,2.4629333893419703,,,-0.44707342652297044
Chrysophyllum manaosense,,,2.944443027926076,,,,,,,2.859232926303717,,,
Chrysophyllum marginatum,,,,,,,,,,2.791165107812717,,,-0.3536442541778858
Chrysophyllum mexicanum,,,,,,,-0.6722969264689519,-1.4776329883492128,5.075173815233827,,,,
Chrysophyllum oliviforme,,,,,,,,,,,,,-0.2680717158751403
Chrysophyllum ovale,,,3.2889726187683506,,,,,,,3.1334533072890824,,,
Chrysophyllum perpulchrum,,,,,,,,,,,,,-0.341518802678808
Chrysophyllum pomiferum,,,,,,,,,7.3396152347155565,,,,-0.26778229541114595
Chrysophyllum prieurii,1.5831216337073315,1.5437490738436106,3.130207411071762,-0.43957426417104006,-1.8825598335545515,,-0.6023279574827128,-1.4204821305337592,,2.0263969123357155,,3.9130223394273416,-0.1607201917831766
Chrysophyllum roxburghii,,,3.109953417644014,-0.4462871026284195,,,,,,2.731115474033206,,,-0.6707771849102611
Chrysophyllum sanguinolentum,2.2602248405897973,1.325707664059346,2.5928385190266905,-0.7560930883334872,-1.4826744963622576,,-0.6791927765635961,-1.227132113529918,,1.8673689642871525,,6.032137290119168,-0.5883254390107503
Chrysophyllum subnudum,,,3.431378232547856,,,,,,,2.9588580656872057,,,-0.4467606218580304
Chrysophyllum ucuquirana-branca,,,2.4106244197900897,,,,,,,,,,-0.3106095770954856
Chrysophyllum venezuelanense,,1.9963318903221867,3.4486902384510074,0.2719068427416205,,,,,,2.5052162675100957,,,-0.6276110631023155
Chrysophyllum viride,,,,,,,-3.2274258045968454,-1.626245030742006,,2.551085742342681,,,-0.9214134134637929
Chrysophyllum viridifolium,,,,,,,,,,,,,-0.6772935166367781
Chukrasia tabularis,,,2.8507065015037334,0.6931471805599453,,,,,2.4000693720104604,,,,-0.6027768912050956
Chydenanthus excelsus,,,,,,,,,,,,,-0.7279294122529
Cinchona calisaya,,,,,,,,,-1.2039728043259361,,,,
Cinchona officinalis,,,3.275161204249052,0.5190112083524283,,,,,-0.8675005677047231,2.44012473940362,,,
Cinchona pubescens,,,,,,,,,,,,,-0.616186139423817
Cinnamodendron dinisii,,,,,,,,,,,,,-0.5885415006206389
Cinnamomum amoenum,,,,,,,,,,2.379546134130174,,,
Cinnamomum appelianum,,2.290078640916326,2.650665418817623,1.191634774627554,,,,,,2.2515414288465943,,,
Cinnamomum austrosinense,,,,,,,,,,,,,-0.8259299681594541
Cinnamomum baileyanum,,,,,,,,,,,,,-0.7294792698073485
Cinnamomum bejolghota,,2.848788005666179,2.6379174299187342,1.1295667151470459,,,,,,,,,-0.7339691750802004
Cinnamomum burmanni,,,,,,,,,4.577798989191959,,,,-0.71522762845283
Cinnamomum camphora,,2.210739490772026,2.724450615748225,0.5548514738103164,,,-0.7431217766139834,-1.6873994539038124,4.667542274929778,2.546117818466475,2.970414465569701,,-0.7285791418341769
Cinnamomum cassia,,,,,,,,,5.966146739123692,,,,
Cinnamomum chavarrianum,,,,,,,,,,2.3132762414503216,,,
Cinnamomum daphnoides,,,,,,,,,,1.5133204674971656,,,
Cinnamomum effusum,,,2.772588722239781,,,,,,,2.5257286443082556,,,
Cinnamomum floccosum,,,2.9413485153338947,0.5855611036939767,-1.5149007586101113,,,,,1.7626924416762522,,4.7535901911063645,
Cinnamomum glanduliferum,,,,,,,,,,,,,-0.6931471805599453
Cinnamomum glaucescens,,,,,,,,,1.3454723665996355,,,,-0.8035872419610702
Cinnamomum grandiflorum,,,,,,,,,,,,,-1.171182981502945
Cinnamomum iners,,,,,,,,,5.568344503761097,,,,-0.7019850659524492
Cinnamomum javanicum,,,,,,,,,,,,,-0.811261575991378
Cinnamomum kunstleri,,,,,,,,,,,,,-0.6931471805599453
Cinnamomum laubatii,,,,,,,,,6.476972362889683,,,,-0.8924645091936758
Cinnamomum longipaniculatum,,,3.1135153092103742,0.02955880224154443,,,,,,,,,
Cinnamomum mercadoi,,,,,,,,,,,,,-0.843970070294529
Cinnamomum mollissimum,,,,,,,,,,,,,-0.5747775411064381
Cinnamomum oliveri,,,,,,,,,,,,,-0.7379594677449011
Cinnamomum porrectum,,,2.9069010598473755,,,,,,3.6504475733267925,2.7013612129514133,,,-0.6827179649425585
Cinnamomum rhynchophyllum,,,,,,,,,,,,,-0.7904252277910939
Cinnamomum scortechinii,,,,,,,,,,,,,-0.856289335676807
Cinnamomum sintoc,,,,,,,,,,,,,-0.7427599739550623
Cinnamomum subavenium,,,2.2925347571405443,-0.1301086853470204,,,,,4.663439094112067,2.1293354989097955,,,-0.7570638663148878
